File accession 	File format    	File type 	File format type 	Output type                        	File assembly 	Experiment accession 	Assay       	Donor(s)                   	Biosample term id 	Biosample term name 	Biosample type 	Biosample organism 	Biosample treatments 	Biosample treatments amount 	Biosample treatments duration 	Biosample genetic modifications methods 	Biosample genetic modifications categories 	Biosample genetic modifications targets                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   	Biosample genetic modifications gene targets 	Biosample genetic modifications site coordinates 	Biosample genetic modifications zygosity 	Experiment target     	Library made from 	Library depleted in 	Library extraction method 	Library lysis method 	Library crosslinking method 	Library strand specific 	Experiment date released 	Project 	RBNS protein concentration 	Library fragmentation method 	Library size range 	Biological replicate(s) 	Technical replicate(s) 	Read length 	Mapped read length 	Run type 	Paired end 	Paired with 	Index of 	Derived from                                                                                                                                      	Size    	Lab                        	md5sum                           	dbxrefs 	File download URL                                                             	Genome annotation 	Platform 	Controlled by 	File Status 	s3_uri                                                                                	Azure URL                                                                                                                                                                                            	File analysis title   	File analysis status 	Audit WARNING                                                                                                                                  	Audit NOT_COMPLIANT     	Audit ERROR
ENCFF535TAL    	bed narrowPeak 	bed       	narrowPeak       	IDR thresholded peaks              	GRCh38        	ENCSR000BGD          	TF ChIP-seq 	/human-donors/ENCDO000AAK/ 	EFO:0002784       	GM12878             	cell line      	Homo sapiens       	                     	                            	                              	                                        	                                           	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          	                                             	                                                 	                                         	POLR2A-human          	DNA               	                    	                          	                     	                            	                        	2011-07-18               	ENCODE  	                           	see document                 	                   	1, 2                    	1_1, 2_1               	            	                   	         	           	            	         	/files/ENCFF356LFX/, /files/ENCFF501USI/, /files/ENCFF002PKP/, /files/ENCFF886CYK/, /files/ENCFF768KPY/                                           	 855704 	ENCODE Processing Pipeline 	765be426799cb183e703aa6d6eb3098c 	        	https://www.encodeproject.org/files/ENCFF535TAL/@@download/ENCFF535TAL.bed.gz 	                  	         	              	released    	s3://encode-public/2020/12/26/aad60488-1fdc-4708-be3e-2b96798e7a7c/ENCFF535TAL.bed.gz 	https://datasetencode.blob.core.windows.net/dataset/2020/12/26/aad60488-1fdc-4708-be3e-2b96798e7a7c/ENCFF535TAL.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D 	ENCODE4 v1.6.1 GRCh38 	released             	low read depth, low read length, mild to moderate bottlenecking                                                                                	                        	
ENCFF968MBN    	bed narrowPeak 	bed       	narrowPeak       	IDR thresholded peaks              	GRCh38        	ENCSR387QUV          	TF ChIP-seq 	/human-donors/ENCDO000AAK/ 	EFO:0002784       	GM12878             	cell line      	Homo sapiens       	                     	                            	                              	                                        	                                           	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          	                                             	                                                 	                                         	RELB-human            	DNA               	                    	                          	                     	                            	                        	2017-02-21               	ENCODE  	                           	                             	450-650            	1, 2                    	1_1, 2_1               	            	                   	         	           	            	         	/files/ENCFF408PTC/, /files/ENCFF783FZL/, /files/ENCFF942QFU/, /files/ENCFF526WYZ/, /files/ENCFF356LFX/                                           	 789842 	ENCODE Processing Pipeline 	4ea1c3b12532ef9a8282db5a37e75cd9 	        	https://www.encodeproject.org/files/ENCFF968MBN/@@download/ENCFF968MBN.bed.gz 	                  	         	              	released    	s3://encode-public/2020/11/27/1e1e54c1-2634-4895-a57f-295a345ae4b8/ENCFF968MBN.bed.gz 	https://datasetencode.blob.core.windows.net/dataset/2020/11/27/1e1e54c1-2634-4895-a57f-295a345ae4b8/ENCFF968MBN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D 	ENCODE4 v1.6.1 GRCh38 	released             	low read depth, moderate library complexity, mild to moderate bottlenecking                                                                    	                        	
ENCFF083GTV    	bed narrowPeak 	bed       	narrowPeak       	IDR thresholded peaks              	GRCh38        	ENCSR057DTZ          	TF ChIP-seq 	/human-donors/ENCDO000AAK/ 	EFO:0002784       	GM12878             	cell line      	Homo sapiens       	                     	                            	                              	CRISPR                                  	insertion                                  	{'dbxrefs': ['FactorBook:ZBTB11'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/27107/'], '@type': ['Target', 'Item'], 'label': 'ZBTB11', 'title': 'ZBTB11 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'e6b7c1f8-62d9-48fb-a633-b01a6c77ac69', 'schema_version': '14', 'name': 'ZBTB11-human', '@id': '/targets/ZBTB11-human/', 'status': 'released'}         	                                             	                                                 	                                         	ZBTB11-human          	DNA               	                    	                          	                     	formaldehyde                	                        	2022-06-10               	ENCODE  	                           	                             	450-650            	1, 2                    	1_1, 2_1               	            	                   	         	           	            	         	/files/ENCFF044JTQ/, /files/ENCFF356LFX/, /files/ENCFF620DRI/, /files/ENCFF897HIU/                                                                	  53626 	ENCODE Processing Pipeline 	169be69044b9490756d4da450e52a8d0 	        	https://www.encodeproject.org/files/ENCFF083GTV/@@download/ENCFF083GTV.bed.gz 	                  	         	              	released    	s3://encode-public/2020/07/09/2cf2e21d-0da6-474a-96d6-85e47972f890/ENCFF083GTV.bed.gz 	https://datasetencode.blob.core.windows.net/dataset/2020/07/09/2cf2e21d-0da6-474a-96d6-85e47972f890/ENCFF083GTV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D 	ENCODE4 v1.5.0 GRCh38 	released             	missing genetic modification characterization, mild to moderate bottlenecking                                                                  	                        	
ENCFF478SRO    	bed narrowPeak 	bed       	narrowPeak       	IDR thresholded peaks              	GRCh38        	ENCSR976TBC          	TF ChIP-seq 	/human-donors/ENCDO000AAK/ 	EFO:0002784       	GM12878             	cell line      	Homo sapiens       	                     	                            	                              	                                        	                                           	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          	                                             	                                                 	                                         	IRF5-human            	DNA               	                    	                          	                     	                            	                        	2017-02-21               	ENCODE  	                           	                             	450-650            	1, 2                    	1_1, 2_1               	            	                   	         	           	            	         	/files/ENCFF783FZL/, /files/ENCFF510PTR/, /files/ENCFF526WYZ/, /files/ENCFF356LFX/, /files/ENCFF881PDA/                                           	  39360 	ENCODE Processing Pipeline 	3c63d6c7f40aff208210d69e5e5b2a38 	        	https://www.encodeproject.org/files/ENCFF478SRO/@@download/ENCFF478SRO.bed.gz 	                  	         	              	released    	s3://encode-public/2020/11/30/7b897266-028c-4273-86e7-c34120a71224/ENCFF478SRO.bed.gz 	https://datasetencode.blob.core.windows.net/dataset/2020/11/30/7b897266-028c-4273-86e7-c34120a71224/ENCFF478SRO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D 	ENCODE4 v1.6.1 GRCh38 	released             	borderline replicate concordance                                                                                                               	                        	
ENCFF718TWQ    	bed narrowPeak 	bed       	narrowPeak       	IDR thresholded peaks              	GRCh38        	ENCSR000DZD          	TF ChIP-seq 	/human-donors/ENCDO000AAK/ 	EFO:0002784       	GM12878             	cell line      	Homo sapiens       	                     	                            	                              	                                        	                                           	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          	                                             	                                                 	                                         	EP300-human           	DNA               	                    	                          	                     	                            	                        	2012-05-14               	ENCODE  	                           	                             	150-350            	1, 2                    	1_1, 2_1               	            	                   	         	           	            	         	/files/ENCFF863XTX/, /files/ENCFF363VYY/, /files/ENCFF791IGI/, /files/ENCFF278NPZ/, /files/ENCFF356LFX/                                           	 351945 	ENCODE Processing Pipeline 	da0dd7f0aa0c074d1d3661c1bfb0c208 	        	https://www.encodeproject.org/files/ENCFF718TWQ/@@download/ENCFF718TWQ.bed.gz 	                  	         	              	released    	s3://encode-public/2020/12/26/0414fafe-a881-4f2b-aa61-3c594e080823/ENCFF718TWQ.bed.gz 	https://datasetencode.blob.core.windows.net/dataset/2020/12/26/0414fafe-a881-4f2b-aa61-3c594e080823/ENCFF718TWQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D 	ENCODE4 v1.6.1 GRCh38 	released             	low read depth, improper control_type of control experiment, low read length, inconsistent platforms                                           	                        	
ENCFF096XRG    	bed narrowPeak 	bed       	narrowPeak       	optimal IDR thresholded peaks      	GRCh38        	ENCSR849WCQ          	TF ChIP-seq 	/human-donors/ENCDO000AAK/ 	EFO:0002784       	GM12878             	cell line      	Homo sapiens       	                     	                            	                              	                                        	                                           	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          	                                             	                                                 	                                         	ASH2L-human           	DNA               	                    	                          	                     	                            	                        	2017-01-08               	ENCODE  	                           	sonication (generic)         	200-600, 300-600   	1, 2                    	1_1, 2_1               	            	                   	         	           	            	         	/files/ENCFF419RSJ/, /files/ENCFF386BDU/, /files/ENCFF413AVP/, /files/ENCFF056UDK/                                                                	 134070 	ENCODE Processing Pipeline 	09621cf52ce936bec51f40622f0870ab 	        	https://www.encodeproject.org/files/ENCFF096XRG/@@download/ENCFF096XRG.bed.gz 	                  	         	              	released    	s3://encode-public/2016/11/14/f23a027a-96dd-4cea-93a1-ee641b4cc554/ENCFF096XRG.bed.gz 	https://datasetencode.blob.core.windows.net/dataset/2016/11/14/f23a027a-96dd-4cea-93a1-ee641b4cc554/ENCFF096XRG.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D 	ENCODE3 GRCh38        	released             	borderline replicate concordance, low read depth, mild to moderate bottlenecking                                                               	                        	
ENCFF552EPA    	bed narrowPeak 	bed       	narrowPeak       	IDR thresholded peaks              	GRCh38        	ENCSR849WCQ          	TF ChIP-seq 	/human-donors/ENCDO000AAK/ 	EFO:0002784       	GM12878             	cell line      	Homo sapiens       	                     	                            	                              	                                        	                                           	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          	                                             	                                                 	                                         	ASH2L-human           	DNA               	                    	                          	                     	                            	                        	2017-01-08               	ENCODE  	                           	sonication (generic)         	200-600, 300-600   	1, 2                    	1_1, 2_1               	            	                   	         	           	            	         	/files/ENCFF748NUK/, /files/ENCFF556URJ/, /files/ENCFF834ZDP/, /files/ENCFF994WVU/, /files/ENCFF536XNC/, /files/ENCFF741HFQ/, /files/ENCFF356LFX/ 	 122206 	ENCODE Processing Pipeline 	75a7ecfeb65f04a38969cc492a4fd85c 	        	https://www.encodeproject.org/files/ENCFF552EPA/@@download/ENCFF552EPA.bed.gz 	                  	         	              	released    	s3://encode-public/2021/02/04/470389a3-23e8-4b2c-944b-16722abe4333/ENCFF552EPA.bed.gz 	https://datasetencode.blob.core.windows.net/dataset/2021/02/04/470389a3-23e8-4b2c-944b-16722abe4333/ENCFF552EPA.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D 	ENCODE4 v1.6.1 GRCh38 	released             	borderline replicate concordance, low read depth, mild to moderate bottlenecking                                                               	                        	
ENCFF445XYV    	bed narrowPeak 	bed       	narrowPeak       	IDR thresholded peaks              	GRCh38        	ENCSR987MTA          	TF ChIP-seq 	/human-donors/ENCDO000AAK/ 	EFO:0002784       	GM12878             	cell line      	Homo sapiens       	                     	                            	                              	                                        	                                           	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          	                                             	                                                 	                                         	BHLHE40-human         	DNA               	                    	                          	                     	                            	                        	2017-01-31               	ENCODE  	                           	                             	450-650            	4, 5                    	4_1, 5_1               	            	                   	         	           	            	         	/files/ENCFF356LFX/, /files/ENCFF232AKP/, /files/ENCFF377KFK/, /files/ENCFF827XJM/, /files/ENCFF314PKF/                                           	 893880 	ENCODE Processing Pipeline 	3960306a37a9fb54d9dd99c66ed09df0 	        	https://www.encodeproject.org/files/ENCFF445XYV/@@download/ENCFF445XYV.bed.gz 	                  	         	              	released    	s3://encode-public/2020/11/30/3e43a3f2-c428-4cd8-b68b-b32b22c66e9a/ENCFF445XYV.bed.gz 	https://datasetencode.blob.core.windows.net/dataset/2020/11/30/3e43a3f2-c428-4cd8-b68b-b32b22c66e9a/ENCFF445XYV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D 	ENCODE4 v1.6.1 GRCh38 	released             	borderline replicate concordance, low read depth, mild to moderate bottlenecking                                                               	                        	
ENCFF631RZH    	bed narrowPeak 	bed       	narrowPeak       	IDR thresholded peaks              	GRCh38        	ENCSR636MKU          	TF ChIP-seq 	/human-donors/ENCDO000AAK/ 	EFO:0002784       	GM12878             	cell line      	Homo sapiens       	                     	                            	                              	                                        	                                           	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          	                                             	                                                 	                                         	BACH1-human           	DNA               	                    	                          	                     	                            	                        	2017-01-31               	ENCODE  	                           	                             	450-650            	3, 4                    	3_1, 4_1               	            	                   	         	           	            	         	/files/ENCFF356LFX/, /files/ENCFF965UYJ/, /files/ENCFF377KFK/, /files/ENCFF232AKP/, /files/ENCFF054MKW/                                           	 417038 	ENCODE Processing Pipeline 	a3bdd144dfebe5bcbebab56fdafc67d8 	        	https://www.encodeproject.org/files/ENCFF631RZH/@@download/ENCFF631RZH.bed.gz 	                  	         	              	released    	s3://encode-public/2020/12/03/d55e0fa7-8562-499b-8cdf-59624a6fc0b5/ENCFF631RZH.bed.gz 	https://datasetencode.blob.core.windows.net/dataset/2020/12/03/d55e0fa7-8562-499b-8cdf-59624a6fc0b5/ENCFF631RZH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D 	ENCODE4 v1.6.1 GRCh38 	released             	borderline replicate concordance, mild to moderate bottlenecking                                                                               	                        	
ENCFF488IGF    	bed narrowPeak 	bed       	narrowPeak       	IDR thresholded peaks              	GRCh38        	ENCSR205SKQ          	TF ChIP-seq 	/human-donors/ENCDO000AAK/ 	EFO:0002784       	GM12878             	cell line      	Homo sapiens       	                     	                            	                              	                                        	                                           	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          	                                             	                                                 	                                         	YBX1-human            	DNA               	                    	                          	                     	                            	                        	2016-08-24               	ENCODE  	                           	                             	450-650            	1, 2                    	1_1, 2_1               	            	                   	         	           	            	         	/files/ENCFF526WYZ/, /files/ENCFF786DTU/, /files/ENCFF356LFX/, /files/ENCFF410MRB/, /files/ENCFF783FZL/                                           	  25728 	ENCODE Processing Pipeline 	6053d790c8defdc6abe4b2d18ba70b7e 	        	https://www.encodeproject.org/files/ENCFF488IGF/@@download/ENCFF488IGF.bed.gz 	                  	         	              	released    	s3://encode-public/2020/11/28/ea2292e9-1f25-4098-9670-8d2c0091084e/ENCFF488IGF.bed.gz 	https://datasetencode.blob.core.windows.net/dataset/2020/11/28/ea2292e9-1f25-4098-9670-8d2c0091084e/ENCFF488IGF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D 	ENCODE4 v1.6.1 GRCh38 	released             	antibody characterized with exemption                                                                                                          	                        	
ENCFF588SBL    	bed narrowPeak 	bed       	narrowPeak       	IDR thresholded peaks              	GRCh38        	ENCSR933EYC          	TF ChIP-seq 	/human-donors/ENCDO000AAK/ 	EFO:0002784       	GM12878             	cell line      	Homo sapiens       	                     	                            	                              	                                        	                                           	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          	                                             	                                                 	                                         	HDAC6-human           	DNA               	                    	                          	                     	                            	                        	2017-12-14               	ENCODE  	                           	sonication (generic)         	200-600            	1                       	1_1                    	            	                   	         	           	            	         	/files/ENCFF356LFX/, /files/ENCFF346AWT/, /files/ENCFF834ZDP/, /files/ENCFF748NUK/, /files/ENCFF556URJ/, /files/ENCFF994WVU/                      	  81525 	ENCODE Processing Pipeline 	6a90b39f69e85abeab0a6961f905ea45 	        	https://www.encodeproject.org/files/ENCFF588SBL/@@download/ENCFF588SBL.bed.gz 	                  	         	              	released    	s3://encode-public/2021/07/08/fb93bb9a-6648-4f75-803b-9458d68830f9/ENCFF588SBL.bed.gz 	https://datasetencode.blob.core.windows.net/dataset/2021/07/08/fb93bb9a-6648-4f75-803b-9458d68830f9/ENCFF588SBL.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D 	ENCODE4 v1.8.0 GRCh38 	released             	antibody characterized with exemption                                                                                                          	unreplicated experiment 	
ENCFF996NUD    	bed narrowPeak 	bed       	narrowPeak       	IDR thresholded peaks              	GRCh38        	ENCSR391IWM          	TF ChIP-seq 	/human-donors/ENCDO000AAK/ 	EFO:0002784       	GM12878             	cell line      	Homo sapiens       	                     	                            	                              	                                        	                                           	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          	                                             	                                                 	                                         	KDM1A-human           	DNA               	                    	                          	                     	                            	                        	2016-11-24               	ENCODE  	                           	sonication (generic)         	200-600            	1, 2                    	1_1, 2_1               	            	                   	         	           	            	         	/files/ENCFF500VLK/, /files/ENCFF556URJ/, /files/ENCFF356LFX/, /files/ENCFF067FQB/, /files/ENCFF994WVU/, /files/ENCFF748NUK/, /files/ENCFF834ZDP/ 	   9307 	ENCODE Processing Pipeline 	e37a53d8e3ae0e98b36b05c58b4132f8 	        	https://www.encodeproject.org/files/ENCFF996NUD/@@download/ENCFF996NUD.bed.gz 	                  	         	              	released    	s3://encode-public/2021/02/04/91755d78-110f-4ed6-a121-3ed7285124a0/ENCFF996NUD.bed.gz 	https://datasetencode.blob.core.windows.net/dataset/2021/02/04/91755d78-110f-4ed6-a121-3ed7285124a0/ENCFF996NUD.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D 	ENCODE4 v1.6.1 GRCh38 	released             	borderline replicate concordance                                                                                                               	                        	
ENCFF844GNV    	bed narrowPeak 	bed       	narrowPeak       	IDR thresholded peaks              	GRCh38        	ENCSR785OKZ          	TF ChIP-seq 	/human-donors/ENCDO000AAK/ 	EFO:0002784       	GM12878             	cell line      	Homo sapiens       	                     	                            	                              	                                        	                                           	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          	                                             	                                                 	                                         	RB1-human             	DNA               	                    	                          	                     	formaldehyde                	                        	2017-06-07               	ENCODE  	                           	                             	450-650            	3, 4                    	3_1, 4_1               	            	                   	         	           	            	         	/files/ENCFF432IFW/, /files/ENCFF526WYZ/, /files/ENCFF006SZZ/, /files/ENCFF783FZL/, /files/ENCFF356LFX/                                           	 305914 	ENCODE Processing Pipeline 	a6ceb3947b744eb31a0770fc665010be 	        	https://www.encodeproject.org/files/ENCFF844GNV/@@download/ENCFF844GNV.bed.gz 	                  	         	              	released    	s3://encode-public/2020/12/02/78683aba-0df3-46d1-881d-49add12e7ed8/ENCFF844GNV.bed.gz 	https://datasetencode.blob.core.windows.net/dataset/2020/12/02/78683aba-0df3-46d1-881d-49add12e7ed8/ENCFF844GNV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D 	ENCODE4 v1.6.1 GRCh38 	released             	borderline replicate concordance, mild to moderate bottlenecking                                                                               	                        	
ENCFF894BBO    	bed narrowPeak 	bed       	narrowPeak       	IDR thresholded peaks              	GRCh38        	ENCSR091BOQ          	TF ChIP-seq 	/human-donors/ENCDO000AAK/ 	EFO:0002784       	GM12878             	cell line      	Homo sapiens       	                     	                            	                              	                                        	                                           	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          	                                             	                                                 	                                         	SUZ12-human           	DNA               	                    	                          	                     	                            	                        	2018-01-17               	ENCODE  	                           	sonication (generic)         	200-600            	1                       	1_1                    	            	                   	         	           	            	         	/files/ENCFF151PWJ/, /files/ENCFF834ZDP/, /files/ENCFF748NUK/, /files/ENCFF994WVU/, /files/ENCFF356LFX/, /files/ENCFF556URJ/                      	  63309 	ENCODE Processing Pipeline 	84cfedbe2656c3cb509d9473ee6577fe 	        	https://www.encodeproject.org/files/ENCFF894BBO/@@download/ENCFF894BBO.bed.gz 	                  	         	              	released    	s3://encode-public/2020/12/01/74019533-ec00-422e-a27f-9ed95d135929/ENCFF894BBO.bed.gz 	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/74019533-ec00-422e-a27f-9ed95d135929/ENCFF894BBO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D 	ENCODE4 v1.6.1 GRCh38 	released             	antibody characterized with exemption, mild to moderate bottlenecking                                                                          	unreplicated experiment 	
ENCFF474JTH    	bed narrowPeak 	bed       	narrowPeak       	conservative IDR thresholded peaks 	GRCh38        	ENCSR330EXS          	TF ChIP-seq 	/human-donors/ENCDO000AAK/ 	EFO:0002784       	GM12878             	cell line      	Homo sapiens       	                     	                            	                              	                                        	                                           	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          	                                             	                                                 	                                         	RBBP5-human           	DNA               	                    	                          	                     	                            	                        	2016-11-23               	ENCODE  	                           	sonication (generic)         	200-600            	1, 2                    	1_1, 2_1               	            	                   	         	           	            	         	/files/ENCFF356LFX/, /files/ENCFF834ZDP/, /files/ENCFF251OOR/, /files/ENCFF556URJ/, /files/ENCFF994WVU/, /files/ENCFF597HRW/, /files/ENCFF748NUK/ 	  33105 	ENCODE Processing Pipeline 	4bce8bd0a2d5152706ee02ff0c13a738 	        	https://www.encodeproject.org/files/ENCFF474JTH/@@download/ENCFF474JTH.bed.gz 	                  	         	              	released    	s3://encode-public/2021/02/04/2a9e3329-bc92-4cea-9d91-68786fc5da2b/ENCFF474JTH.bed.gz 	https://datasetencode.blob.core.windows.net/dataset/2021/02/04/2a9e3329-bc92-4cea-9d91-68786fc5da2b/ENCFF474JTH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D 	ENCODE4 v1.6.1 GRCh38 	released             	                                                                                                                                               	                        	
ENCFF828NYA    	bed narrowPeak 	bed       	narrowPeak       	IDR thresholded peaks              	GRCh38        	ENCSR412YGM          	TF ChIP-seq 	/human-donors/ENCDO000AAK/ 	EFO:0002784       	GM12878             	cell line      	Homo sapiens       	                     	                            	                              	                                        	                                           	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          	                                             	                                                 	                                         	ZSCAN29-human         	DNA               	                    	                          	                     	                            	                        	2017-05-17               	ENCODE  	                           	                             	450-650            	1, 2                    	1_1, 2_1               	            	                   	         	           	            	         	/files/ENCFF232AKP/, /files/ENCFF724UTV/, /files/ENCFF711JVL/, /files/ENCFF356LFX/, /files/ENCFF377KFK/                                           	 103988 	ENCODE Processing Pipeline 	b1774d2776de5ba9da94b569fac4eea4 	        	https://www.encodeproject.org/files/ENCFF828NYA/@@download/ENCFF828NYA.bed.gz 	                  	         	              	released    	s3://encode-public/2020/12/04/db85b6a7-8e0b-4ff9-9d72-ddfb8427d8fe/ENCFF828NYA.bed.gz 	https://datasetencode.blob.core.windows.net/dataset/2020/12/04/db85b6a7-8e0b-4ff9-9d72-ddfb8427d8fe/ENCFF828NYA.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D 	ENCODE4 v1.6.1 GRCh38 	released             	mild to moderate bottlenecking, moderate library complexity                                                                                    	                        	
ENCFF927IGC    	bed narrowPeak 	bed       	narrowPeak       	IDR thresholded peaks              	GRCh38        	ENCSR657PEW          	TF ChIP-seq 	/human-donors/ENCDO000AAK/ 	EFO:0002784       	GM12878             	cell line      	Homo sapiens       	                     	                            	                              	                                        	                                           	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          	                                             	                                                 	                                         	LARP7-human           	DNA               	                    	                          	                     	                            	                        	2017-05-17               	ENCODE  	                           	                             	450-650            	1, 2                    	1_1, 2_1               	            	                   	         	           	            	         	/files/ENCFF367CQI/, /files/ENCFF377KFK/, /files/ENCFF272NSK/, /files/ENCFF232AKP/, /files/ENCFF356LFX/                                           	 381056 	ENCODE Processing Pipeline 	9777a97e27b0cc89d0b38e8e9c7359e7 	        	https://www.encodeproject.org/files/ENCFF927IGC/@@download/ENCFF927IGC.bed.gz 	                  	         	              	released    	s3://encode-public/2020/12/03/677db548-8600-4120-8b78-262c1283947b/ENCFF927IGC.bed.gz 	https://datasetencode.blob.core.windows.net/dataset/2020/12/03/677db548-8600-4120-8b78-262c1283947b/ENCFF927IGC.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D 	ENCODE4 v1.6.1 GRCh38 	released             	mild to moderate bottlenecking                                                                                                                 	                        	
ENCFF639XYN    	bed narrowPeak 	bed       	narrowPeak       	IDR thresholded peaks              	GRCh38        	ENCSR861JUQ          	TF ChIP-seq 	/human-donors/ENCDO000AAK/ 	EFO:0002784       	GM12878             	cell line      	Homo sapiens       	                     	                            	                              	                                        	                                           	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          	                                             	                                                 	                                         	FOXK2-human           	DNA               	                    	                          	                     	                            	                        	2017-01-27               	ENCODE  	                           	                             	450-650            	1, 2                    	1_1, 2_1               	            	                   	         	           	            	         	/files/ENCFF297OGU/, /files/ENCFF232AKP/, /files/ENCFF377KFK/, /files/ENCFF356LFX/, /files/ENCFF805NWO/                                           	  93905 	ENCODE Processing Pipeline 	8fd7c812dd4de560a866d9089377c258 	        	https://www.encodeproject.org/files/ENCFF639XYN/@@download/ENCFF639XYN.bed.gz 	                  	         	              	released    	s3://encode-public/2020/12/01/fb24d4f2-8fd8-48fc-9931-04c996286d08/ENCFF639XYN.bed.gz 	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/fb24d4f2-8fd8-48fc-9931-04c996286d08/ENCFF639XYN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D 	ENCODE4 v1.6.1 GRCh38 	released             	moderate library complexity, mild to moderate bottlenecking                                                                                    	                        	
